episode,reward,length
29444,3.344765,30
29445,2.11232,20
29446,3.328612,30
29447,3.296151,30
29448,3.34268,30
29449,4.072703,26
29450,3.281598,30
29451,3.260696,30
29452,3.111039,30
29453,3.416226,22
29454,2.932658,30
29455,4.316321,22
29456,0.919548,30
29457,3.295823,30
29458,3.742783,19
29459,3.325771,30
29460,3.315196,22
29461,3.012018,30
29462,3.153563,30
29463,1.995797,30
29464,3.381953,30
29465,3.085518,12
29466,3.234624,30
29467,4.085256,24
29468,2.754864,30
29469,2.770145,19
29470,2.815361,20
29471,3.150732,30
29472,4.068054,15
29473,3.026979,30
29474,1.350976,30
29475,2.880442,23
29476,4.034202,15
29477,2.989752,18
29478,3.385584,30
29479,3.309121,30
29480,3.215054,30
29481,3.305067,30
29482,3.42214,30
29483,3.32146,30
29484,1.255999,30
29485,3.281173,30
29486,3.319189,30
29487,1.331164,30
29488,3.301278,30
29489,3.339785,30
29490,3.380872,30
29491,2.181546,30
29492,3.009591,30
29493,3.388089,30
29494,3.234614,30
29495,3.175788,30
29496,3.38397,30
29497,2.958711,30
29498,3.083066,15
29499,2.987861,30
29500,4.172264,26
29501,4.348267,25
29502,3.384009,30
29503,3.384388,30
29504,3.394477,30
29505,3.251612,30
29506,3.364407,30
29507,2.341602,22
29508,3.299177,30
29509,3.227855,30
29510,3.408116,30
29511,3.350401,30
29512,4.187641,17
29513,1.139062,30
29514,2.527238,30
29515,4.25496,27
29516,3.305376,30
29517,4.001501,24
29518,0.468219,30
29519,1.013225,30
29520,1.868129,30
29521,3.319464,30
29522,3.289583,30
29523,3.433943,30
29524,3.287982,30
29525,3.172187,30
29526,3.3595,30
29527,3.353545,30
29528,4.089789,28
29529,3.151061,30
29530,3.302476,30
29531,2.241501,23
29532,3.065784,22
29533,3.436585,30
29534,4.190728,19
29535,3.31735,30
29536,3.224447,30
29537,4.112216,29
29538,3.041094,22
29539,2.98059,23
29540,3.232122,30
29541,4.230695,28
29542,2.087666,30
29543,2.715937,30
29544,1.233592,30
29545,4.315825,17
29546,1.971606,30
29547,3.160525,30
29548,3.341339,30
29549,3.998162,23
29550,2.019722,30
29551,3.168741,30
29552,2.995809,30
29553,2.194346,30
29554,3.270556,30
29555,4.221881,28
29556,1.312398,30
29557,3.381524,13
29558,3.061816,13
29559,3.144544,30
29560,2.931911,18
29561,4.129912,16
29562,4.086761,20
29563,3.290736,30
29564,3.033291,12
29565,2.895049,30
29566,3.183709,30
29567,3.403195,30
29568,3.401756,30
29569,3.308865,30
29570,2.594371,30
29571,4.126893,25
29572,4.204955,16
29573,2.090568,15
29574,1.281945,17
29575,3.024933,30
29576,3.214686,30
29577,2.252055,15
29578,3.686194,18
29579,4.261947,28
29580,1.393476,30
29581,2.670813,12
29582,3.438831,30
29583,1.386582,30
29584,3.407427,30
29585,-0.912751,30
29586,1.360907,30
29587,3.227409,30
29588,4.174404,26
29589,3.378661,30
29590,3.100806,13
29591,3.287999,30
29592,3.132916,30
29593,2.683915,14
29594,3.335945,30
29595,4.295557,23
29596,3.218456,30
29597,3.307992,30
29598,3.41197,30
29599,2.960231,30
29600,3.238498,30
29601,3.083779,13
29602,3.406286,30
29603,4.207606,22
29604,3.26743,30
29605,3.944174,30
29606,4.333695,27
29607,3.439436,30
29608,4.037456,30
29609,-1.073179,16
29610,4.096195,21
29611,3.178876,30
29612,3.225052,30
29613,3.018244,30
29614,1.680558,23
29615,2.930259,21
29616,4.165201,25
29617,2.899629,16
29618,3.24009,30
29619,4.270639,28
29620,3.967843,26
29621,3.466481,30
29622,3.014902,30
29623,3.983029,28
29624,3.328851,30
29625,3.350317,30
29626,3.999769,17
29627,3.036558,30
29628,3.094993,30
29629,2.102643,30
29630,3.407035,30
29631,3.344744,30
29632,4.216442,17
29633,3.352452,30
29634,4.109519,29
29635,3.956814,14
29636,4.091033,12
29637,4.160885,22
29638,2.694734,30
29639,4.268009,27
29640,3.391744,30
29641,3.378916,30
29642,3.131334,30
29643,3.29177,30
29644,4.040262,26
29645,4.364294,26
29646,3.233143,30
29647,3.220058,30
29648,3.111024,14
29649,4.13031,13
29650,4.106725,20
29651,3.141795,30
29652,1.741918,30
29653,4.229369,26
29654,3.391264,30
29655,3.075538,28
29656,2.978079,30
29657,3.410535,30
29658,3.371365,11
29659,1.367994,30
29660,4.176439,18
29661,4.206788,28
29662,3.174903,19
29663,3.72163,22
29664,1.892153,30
29665,1.264589,30
29666,4.130033,22
29667,2.945289,30
29668,3.302899,30
29669,-1.44905,30
29670,2.128778,25
29671,4.233523,24
29672,4.004071,18
29673,1.889486,18
29674,4.266255,17
29675,3.339292,30
29676,4.012477,15
29677,2.580789,18
29678,1.817086,30
29679,1.3677,30
29680,3.413974,30
29681,1.221606,30
29682,4.165257,20
29683,3.024309,30
29684,4.364053,13
29685,3.225159,30
29686,4.10306,20
29687,4.285975,17
29688,4.314994,26
29689,2.201069,30
29690,3.026756,30
29691,4.264713,25
29692,3.245016,30
29693,3.364221,30
29694,4.126307,17
29695,3.317453,30
29696,3.190935,30
29697,3.975501,25
29698,3.076461,20
29699,2.129885,20
29700,2.488947,30
29701,2.949037,29
29702,4.128654,28
29703,3.129127,30
29704,4.121969,25
29705,3.975581,26
29706,4.140872,23
29707,1.39969,30
29708,3.36147,30
29709,3.141535,30
29710,1.433707,30
29711,1.883364,27
29712,3.4099,30
29713,3.232155,30
29714,2.977497,15
29715,3.365774,30
29716,2.771347,30
29717,3.401109,30
29718,3.410946,30
29719,1.183549,30
29720,3.078038,30
29721,3.323491,30
29722,4.328717,25
29723,1.381298,30
29724,3.22959,30
29725,4.37647,25
29726,4.193555,19
29727,3.343913,30
29728,2.93111,30
29729,3.342732,30
29730,3.218371,30
29731,4.10825,22
29732,2.765481,30
29733,4.142103,18
29734,0.383744,14
29735,4.395748,23
29736,2.620944,17
29737,4.178865,24
29738,3.402178,30
29739,3.27437,30
29740,3.293567,30
29741,3.083444,19
29742,4.393146,19
29743,4.038017,20
29744,4.161854,26
29745,3.319099,30
29746,3.299731,30
29747,3.151104,30
29748,3.04821,30
29749,3.246875,30
29750,2.650521,30
29751,4.061719,27
29752,4.23006,21
29753,3.166982,30
29754,4.084759,26
29755,3.407803,30
29756,4.153893,26
29757,2.978927,30
29758,2.496343,30
29759,3.950424,24
29760,3.195566,30
29761,4.401615,20
29762,4.317186,21
29763,3.718486,28
29764,4.213708,20
29765,4.011888,26
29766,4.364537,19
29767,3.816331,30
29768,3.808914,29
29769,2.735589,20
29770,2.948113,30
29771,3.092245,30
29772,3.333433,30
29773,4.258356,23
29774,3.297118,30
29775,4.22672,24
29776,3.219972,30
29777,3.06757,30
29778,3.298223,30
29779,3.392374,30
29780,3.384319,30
29781,3.390105,30
29782,3.171605,30
29783,3.235552,30
29784,2.174866,26
29785,3.263731,30
29786,3.386778,30
29787,3.240223,30
29788,1.447857,30
29789,3.197114,30
29790,3.445335,30
29791,3.41296,30
29792,3.37293,30
29793,3.338021,30
29794,3.440657,30
29795,4.2498,20
29796,3.579417,20
29797,4.148401,24
29798,2.992882,30
29799,3.206251,30
29800,3.164995,30
29801,3.399489,30
29802,2.982724,30
29803,3.222735,30
29804,3.353519,30
29805,3.191833,30
29806,1.382299,30
29807,3.070589,11
29808,4.042246,27
29809,3.212669,30
29810,2.668917,22
29811,3.272409,30
29812,1.25827,30
29813,3.333252,30
29814,4.264091,24
29815,4.318721,26
29816,3.329361,30
29817,1.173561,30
29818,3.326072,30
29819,4.144309,19
29820,3.424274,30
29821,3.392238,30
29822,4.08486,24
29823,3.92517,29
29824,3.221232,30
29825,3.325044,30
29826,3.293305,30
29827,3.070079,30
29828,3.303763,30
29829,3.716634,27
29830,4.314671,18
29831,3.407148,30
29832,4.000869,20
29833,4.182393,18
29834,2.914035,19
29835,4.127591,20
29836,1.262379,30
29837,4.219158,28
29838,3.162865,30
29839,1.378166,30
29840,4.20845,23
29841,4.203001,23
29842,3.353844,30
29843,1.34427,30
29844,3.759155,15
29845,3.240024,30
29846,2.676904,21
29847,4.238347,24
29848,3.354333,30
29849,4.122862,28
29850,3.411339,30
29851,4.367855,18
29852,4.331576,24
29853,4.125459,26
29854,4.235138,25
29855,3.29263,30
29856,3.310014,30
29857,1.877096,30
29858,4.110293,28
29859,3.057195,30
29860,4.146363,16
29861,1.234518,30
29862,3.420717,30
29863,4.338304,23
29864,4.370296,19
29865,1.360032,29
29866,3.908758,15
29867,3.283463,30
29868,3.382674,30
29869,3.288357,30
29870,3.365269,30
29871,3.284882,30
29872,4.37043,19
29873,3.162837,30
29874,3.976072,15
29875,3.190963,30
29876,3.356648,30
29877,2.111867,30
29878,3.398986,30
29879,0.850929,16
29880,4.073515,14
29881,3.071485,30
29882,3.461401,30
29883,4.307751,30
29884,4.160938,20
29885,3.037983,16
29886,3.721991,15
29887,3.223123,30
29888,3.31482,30
29889,4.000823,27
29890,2.000445,16
29891,4.255198,26
29892,4.070453,19
29893,1.977798,30
29894,4.320955,23
29895,4.550007,25
29896,4.066736,25
29897,3.338458,30
29898,3.921231,15
29899,4.380756,23
29900,2.896897,30
29901,1.86943,30
29902,3.307481,30
29903,2.779295,30
29904,3.336089,30
29905,3.954506,27
29906,3.967604,27
29907,1.952556,30
29908,3.992911,10
29909,2.391496,22
29910,3.39138,30
29911,4.046135,17
29912,3.097521,30
29913,3.294249,30
29914,4.38596,23
29915,3.118204,30
29916,4.04267,18
29917,0.601374,30
29918,4.21704,25
29919,3.384333,30
29920,4.390353,21
29921,2.81135,30
29922,3.141085,30
29923,3.536297,22
29924,2.938836,30
29925,1.161572,30
29926,4.325812,29
29927,3.391967,30
29928,4.368326,26
29929,1.997925,30
29930,4.213141,18
29931,3.283605,30
29932,3.381021,30
29933,1.205945,30
29934,3.414981,30
29935,3.329037,30
29936,-0.683338,19
29937,4.169737,30
29938,3.137405,30
29939,3.259343,30
29940,3.803652,26
29941,0.729871,30
29942,3.204754,30
29943,3.293184,30
29944,3.228698,30
29945,1.846393,29
29946,3.98351,23
29947,3.267745,30
29948,3.190371,30
29949,2.714735,30
29950,3.073234,30
29951,1.170724,30
29952,3.124949,30
29953,3.407262,30
29954,2.712343,30
29955,1.055193,30
29956,3.21035,30
29957,2.640392,30
29958,3.635638,19
29959,3.284951,27
29960,4.251369,20
29961,4.201945,22
29962,4.005046,30
29963,3.296637,30
29964,2.709489,16
29965,3.854113,13
29966,3.254931,30
29967,3.733725,16
29968,3.299668,30
29969,3.210827,30
29970,3.22035,30
29971,4.017886,29
29972,3.91478,29
29973,3.237895,30
29974,3.057902,30
29975,2.012435,14
29976,3.806719,18
29977,3.29891,22
29978,3.300034,30
29979,3.769932,26
29980,2.713356,21
29981,2.229757,30
29982,2.140804,29
29983,3.223366,30
29984,3.07234,30
29985,1.836395,30
29986,3.273099,30
29987,3.386801,30
29988,0.947355,18
29989,3.117162,30
29990,1.336666,13
29991,4.315668,28
29992,2.753352,23
29993,3.286155,30
29994,3.359185,30
29995,3.373214,30
29996,4.277572,27
29997,2.77671,25
29998,3.250522,30
29999,3.397106,30
30000,3.13202,30
30001,4.072238,16
30002,3.412341,30
30003,3.111492,30
30004,2.571323,25
30005,3.348068,30
30006,3.046634,30
30007,3.796387,19
30008,4.255854,28
30009,1.373526,30
30010,3.217128,30
30011,4.121857,21
30012,3.216499,30
30013,3.110063,30
30014,2.722665,30
30015,2.787998,13
30016,4.000088,13
30017,3.058667,30
30018,4.166422,19
30019,4.339067,25
30020,3.04417,30
30021,1.959124,30
30022,4.355385,23
30023,4.001893,14
30024,4.482151,29
30025,3.357689,30
30026,3.7229,15
30027,3.618501,17
30028,2.844092,30
30029,3.25743,30
30030,3.399236,30
30031,4.113905,25
30032,2.859289,30
30033,4.192322,27
30034,2.834571,15
30035,1.382933,30
30036,3.423763,30
30037,3.162518,30
30038,2.142845,30
30039,3.405346,30
30040,3.394098,30
30041,3.203839,30
30042,0.09549,30
30043,2.240523,26
30044,3.33837,30
30045,4.168842,29
30046,4.300682,18
30047,3.419432,30
30048,3.413177,30
30049,1.255387,30
30050,3.397016,30
30051,1.949436,30
30052,4.029992,26
30053,1.951981,30
30054,3.268229,30
30055,3.395635,30
30056,3.323718,30
30057,3.564758,22
30058,4.032051,19
30059,4.280308,16
30060,3.166524,30
30061,-0.18554,30
30062,3.029364,30
30063,3.335966,30
30064,3.319711,30
30065,4.14922,14
30066,3.285136,30
30067,2.194352,30
30068,2.405516,16
30069,3.468232,30
30070,3.396514,30
30071,3.311906,30
30072,2.755595,12
30073,2.78669,20
30074,3.099669,30
30075,4.08796,15
30076,3.398729,30
30077,1.977232,30
30078,3.337701,30
30079,3.375913,20
30080,2.991687,30
30081,3.155306,14
30082,4.219463,28
30083,2.088291,30
30084,0.354388,28
30085,4.076937,21
30086,4.184494,22
30087,2.541128,30
30088,1.25785,30
30089,3.750534,24
30090,2.898012,17
30091,-0.178597,30
30092,3.27945,30
30093,4.037147,12
30094,3.339007,30
30095,4.061203,27
30096,3.2084,30
30097,3.398049,30
30098,2.059203,30
30099,2.634443,30
30100,3.379063,30
30101,4.305337,24
30102,3.28128,30
30103,2.82268,30
30104,2.115956,30
30105,4.275065,20
30106,3.213798,30
30107,3.38389,30
30108,3.40503,30
30109,3.319265,30
30110,3.385144,30
30111,4.195276,30
30112,1.145831,30
30113,3.29209,30
30114,3.423573,30
30115,3.344118,30
30116,2.684599,16
30117,3.057512,30
30118,3.136095,30
30119,1.75299,23
30120,3.275833,30
30121,0.972454,30
30122,3.355035,30
30123,2.15886,18
30124,1.681943,8
30125,4.323726,18
30126,3.379589,30
30127,3.396136,30
30128,-0.525215,17
30129,3.282517,30
30130,1.102605,30
30131,3.346088,30
30132,3.227849,30
30133,3.314095,30
30134,4.280001,29
30135,3.712243,14
30136,3.13442,30
30137,1.366391,30
30138,3.375186,30
30139,4.361883,19
30140,2.902235,22
30141,3.432263,30
30142,2.872977,13
30143,2.713006,12
30144,3.276155,30
30145,2.30628,26
30146,3.153307,30
30147,3.440881,30
30148,4.148633,23
30149,3.336247,30
30150,2.899281,15
30151,3.897992,23
30152,4.28675,16
30153,4.120513,28
30154,4.332167,20
30155,1.245396,30
30156,1.306307,30
30157,3.918372,12
30158,3.302137,30
30159,4.081054,12
30160,3.317584,30
30161,2.614555,30
30162,1.33675,30
30163,4.11076,13
30164,3.044073,30
30165,3.917606,25
30166,3.278172,30
30167,3.150864,30
30168,4.127303,29
30169,3.429349,30
30170,3.188647,30
30171,0.99608,30
30172,3.272468,30
30173,2.141407,30
30174,1.113394,30
30175,3.16094,30
30176,1.0106,30
30177,3.408591,30
30178,3.160215,30
30179,1.297448,30
30180,4.187142,15
30181,4.259614,24
30182,4.187509,19
30183,4.305176,15
30184,3.391884,30
30185,3.394783,30
30186,3.087659,16
30187,4.277791,21
30188,4.416546,17
30189,3.889,27
30190,3.830182,15
30191,4.27423,30
30192,3.307954,24
30193,4.151783,13
30194,2.969495,30
30195,2.932025,30
30196,2.128648,30
30197,3.368864,30
30198,3.415274,30
30199,4.102541,27
30200,4.130722,17
30201,2.127955,30
30202,2.975858,30
30203,4.232555,16
30204,-0.11038,30
30205,2.977597,30
30206,3.365568,30
30207,3.37536,30
30208,3.874994,30
30209,3.203027,30
30210,3.325991,30
30211,3.998948,19
30212,4.04753,19
30213,2.424667,11
30214,3.808286,26
30215,4.061952,26
30216,3.06303,15
30217,4.147202,26
30218,2.971635,30
30219,4.276918,27
30220,4.387378,17
30221,3.199743,30
30222,4.321319,20
30223,4.232774,18
30224,3.360322,30
30225,4.04507,12
30226,3.436939,30
30227,-0.901365,30
30228,3.157372,23
30229,3.253995,30
30230,3.003957,12
30231,3.30861,30
30232,3.202835,30
30233,-0.565832,30
30234,3.13574,30
30235,3.173176,30
30236,4.024673,21
30237,3.383496,26
30238,4.004809,29
30239,3.341182,30
30240,2.110159,30
30241,0.915319,30
30242,4.199191,17
30243,2.759427,30
30244,2.090638,30
30245,3.057439,30
30246,1.498841,30
30247,3.879374,30
30248,4.127486,12
30249,3.280636,30
30250,2.089349,30
30251,2.774325,19
30252,4.294737,18
30253,3.333689,30
30254,2.111574,30
30255,3.281304,30
30256,3.345767,30
30257,3.01822,30
30258,3.433129,30
30259,1.813212,30
30260,1.333454,30
30261,4.107453,28
30262,4.059012,23
30263,3.009869,30
30264,3.683302,23
30265,2.042059,15
30266,3.016376,30
30267,3.247126,30
30268,3.291322,30
30269,3.356527,30
30270,3.421219,30
30271,2.810346,16
30272,3.07333,30
30273,3.092779,30
30274,1.766324,30
30275,1.444672,30
30276,4.09211,14
30277,3.217641,30
30278,3.327202,30
30279,3.054313,30
30280,4.228413,18
30281,4.341914,16
30282,1.005223,30
30283,2.747181,29
30284,4.380465,24
30285,1.289722,30
30286,0.223911,30
30287,3.438603,30
30288,3.737213,22
30289,3.257512,30
30290,3.757188,12
30291,3.177242,30
30292,3.190154,30
30293,3.009992,30
30294,3.982227,23
30295,4.119371,16
30296,4.003807,15
30297,3.382309,30
30298,3.951886,18
30299,2.084813,30
30300,3.043899,30
30301,0.895282,30
30302,4.299057,21
30303,3.30169,30
30304,3.335958,30
30305,3.179632,30
30306,3.31269,30
30307,3.397868,30
30308,3.140645,30
30309,4.112927,26
30310,4.158844,22
30311,3.356595,30
30312,4.235149,21
30313,2.954443,21
30314,4.142218,24
30315,2.726515,12
30316,3.120549,30
30317,3.306607,30
30318,3.345541,30
30319,3.134774,30
30320,3.382803,30
30321,4.071952,17
30322,3.305427,30
30323,3.378013,30
30324,4.147412,30
30325,4.160851,17
30326,2.730818,13
30327,3.251081,30
30328,3.25127,30
30329,3.25844,30
30330,3.390355,30
30331,4.269713,23
30332,2.766628,30
30333,2.010479,26
30334,3.247464,30
30335,3.244689,30
30336,3.028409,30
30337,2.023017,30
30338,3.396494,30
30339,3.107603,30
30340,2.877095,30
30341,3.268588,30
30342,4.273011,28
30343,3.267968,30
30344,3.00752,30
30345,3.263417,30
30346,3.359319,30
30347,4.268888,30
30348,3.19742,30
30349,2.983127,12
30350,3.316697,30
30351,1.098188,30
30352,4.09565,25
30353,2.602656,30
30354,3.288581,30
30355,3.310298,30
30356,3.262707,30
30357,4.030696,27
30358,1.389793,30
30359,3.389835,30
30360,3.370644,30
30361,-2.237459,26
30362,1.321338,30
30363,2.190732,22
30364,3.151566,30
30365,1.294899,30
30366,3.043169,30
30367,3.275007,30
30368,4.241348,21
30369,2.787739,14
30370,3.358177,30
30371,2.709907,30
30372,2.828307,23
30373,4.082779,29
30374,2.251563,30
30375,4.202437,27
30376,3.14467,30
30377,3.167254,18
30378,3.006116,30
30379,3.138057,30
30380,3.356171,30
30381,2.947271,15
30382,3.822181,23
30383,4.265526,18
30384,3.298679,30
30385,3.163958,30
30386,3.088632,30
30387,2.967898,30
30388,3.357519,30
30389,2.310757,14
30390,4.054573,30
30391,3.948604,28
30392,4.266184,18
30393,3.317771,30
30394,3.286074,30
30395,2.737821,9
30396,3.270082,30
30397,3.426725,30
30398,2.258918,30
30399,3.299931,30
30400,3.238467,30
30401,4.162204,24
30402,3.298342,30
30403,3.028783,30
30404,3.176455,30
30405,2.020366,30
30406,1.024925,28
30407,3.30834,30
30408,3.922908,25
30409,3.38324,30
30410,3.318018,30
30411,3.199683,30
30412,3.02077,30
30413,2.595531,16
30414,3.411548,30
30415,3.103565,30
30416,2.473422,30
30417,1.953051,22
30418,3.956609,22
30419,3.139381,30
30420,4.127745,14
30421,4.157566,17
30422,3.41151,30
30423,3.372538,30
30424,1.948857,30
30425,3.54862,22
30426,1.297033,30
30427,3.148284,30
30428,4.270586,24
30429,3.905418,27
30430,3.338855,30
30431,3.35403,30
30432,2.993002,12
30433,3.413819,30
30434,3.344099,30
30435,2.045967,30
30436,3.286673,30
30437,3.412155,30
30438,3.31428,30
30439,3.208076,30
30440,4.247301,24
30441,3.057769,22
30442,4.046574,24
30443,3.186568,30
30444,3.30185,30
30445,3.125391,30
30446,4.220089,16
30447,3.203713,30
30448,4.162349,19
30449,3.342083,30
30450,3.422671,30
30451,1.666762,30
30452,2.826953,10
30453,2.142383,30
30454,3.211639,30
30455,3.393011,30
30456,3.26441,30
30457,4.171794,23
30458,3.918482,28
30459,3.827997,22
30460,0.899288,30
30461,3.142261,30
30462,2.837618,30
30463,4.105943,28
30464,2.15195,14
30465,3.150458,14
30466,2.822889,12
30467,4.30809,25
30468,3.190933,30
30469,2.976003,13
30470,1.095708,30
30471,3.009885,30
30472,0.694731,30
30473,2.072054,30
30474,4.198554,22
30475,4.177147,23
30476,3.198244,30
30477,4.007509,30
30478,3.231794,30
30479,4.221424,18
30480,3.963386,26
30481,2.537239,30
30482,1.197624,30
30483,-0.262667,30
30484,3.104294,30
30485,3.103334,11
30486,3.991055,19
30487,3.017525,30
30488,3.097666,30
30489,4.143156,17
30490,3.21474,30
30491,4.196831,20
30492,2.785543,30
30493,4.467784,19
30494,3.254345,30
30495,4.322509,19
30496,3.357344,30
30497,2.225756,25
30498,2.882559,30
30499,3.393854,30
30500,3.260637,30
30501,1.721011,30
30502,4.136204,21
30503,3.549824,20
30504,3.84717,30
30505,1.334648,30
30506,2.990752,17
30507,3.200125,30
30508,3.982453,27
30509,2.919019,16
30510,2.976814,30
30511,4.177956,22
30512,2.105087,30
30513,2.867445,27
30514,3.143533,30
30515,2.798,30
30516,3.430574,30
30517,4.220075,24
30518,4.064191,19
30519,3.158236,30
30520,3.348758,30
30521,3.322379,30
30522,1.244226,12
30523,3.065495,30
30524,3.314041,30
30525,4.132268,18
30526,2.106588,30
30527,3.122643,30
30528,3.348567,30
30529,4.022982,21
30530,4.255792,21
30531,4.445734,23
30532,4.255934,24
30533,1.828661,30
30534,4.135775,22
30535,2.788615,30
30536,3.261021,30
30537,2.999361,30
30538,3.31583,30
30539,4.064939,30
30540,2.925067,30
30541,3.216115,30
30542,3.17532,30
30543,2.990354,30
30544,4.001705,17
30545,3.224123,30
30546,3.34099,30
30547,1.292329,30
30548,1.95019,30
30549,3.409093,30
30550,4.088667,24
30551,3.267756,30
30552,3.048298,30
30553,3.302118,30
30554,3.399464,30
30555,1.389594,30
30556,4.203365,30
30557,-0.43118,9
30558,1.448396,30
30559,3.952409,30
30560,3.218759,30
